"";"...1";"species";"year";"month";"lon";"lat";"year_month";"tme";"ele"
"8326";8326;"Rana temporaria";2012;6;8,965124;56,61684;2012,45;12,60390625;46
"8327";8327;"Rana temporaria";2015;5;8,13029;47,10642;2015,375;12,2937866210938;713
"8328";8328;"Rana temporaria";2012;7;1,162847;52,0429;2012,525;16,0563903808594;5
"8329";8329;"Rana temporaria";1991;1;-2,179247;52,214229;1991,075;3,03139648437502;38
"8330";8330;"Pelophylax ridibundus";2005;8;5;52,85;2005,6;NA;-5
"8331";8331;"Pelophylax ridibundus";1999;1;5,66549;46,33377;1999,075;1,53103027343752;634
"8332";8332;"Lithobates clamitans";2017;6;-72,625613;41,290082;2017,45;19,1046081542969;11
"8333";8333;"Hylarana latouchii";2019;3;121,7537;24,61735;2019,225;17,6593872070313;91
"8334";8334;"Rana temporaria";2005;5;10,425902;56,457928;2005,375;11,0848022460938;18
"8335";8335;"Sylvirana guentheri";2015;4;120,69651;24,211401;2015,3;21,6369567871094;164
"8336";8336;"Rana temporaria";2001;5;8,06758;47,37663;2001,375;14,5335327148438;412
"8337";8337;"Rana temporaria";2015;4;7,47143;46,88361;2015,3;7,4689880371094;846
"8338";8338;"Rana temporaria";2011;4;8,143474;49,42843;2011,3;12,7184997558594;297
"8339";8339;"Hylarana latouchii";2015;6;121,6339;25,02859;2015,45;27,6281372070313;197
"8340";8340;"Rana temporaria";2017;3;-3,660047;51,55213;2017,225;8,07546386718752;151
"8341";8341;"Hylarana latouchii";2014;4;121,5526;24,94948;2014,3;18,905419921875;154
"8342";8342;"Nidirana adenopleura";2018;6;121,436962;24,853724;2018,45;25,1496215820313;311
"8343";8343;"Rana temporaria";1996;5;3,75668;49,46019;1996,375;11,1698852539063;98
"8344";8344;"Lithobates berlandieri";1968;2;-100,3199;24,84322;1968,15;8,79134521484377;1893
"8345";8345;"Rana temporaria";2015;5;9,06873;47,63671;2015,375;13,8308959960938;595
"8346";8346;"Pelophylax lessonae";2017;5;6,264889;51,30556;2017,375;15,4257446289063;42
"8347";8347;"Rana temporaria";2013;1;7,53819;47,5132;2013,075;0,329003906250023;371
"8348";8348;"Pelophylax perezi";2006;1;-4,27;42,04;2006,075;2,49349365234377;741
"8349";8349;"Odorrana swinhoana";2019;6;121,809727;24,870661;2019,45;25,4073425292969;158
"8350";8350;"Rana temporaria";2019;3;12,96643;47,90511;2019,225;4,80782470703127;404
"8351";8351;"Rana temporaria";2018;5;10,37178;52,95691;2018,375;17,2792907714844;65
"8352";8352;"Rana temporaria";2013;1;1,72279;50,48851;2013,075;3,43837890625002;6
"8353";8353;"Rana temporaria";2010;4;12,5756;56,18223;2010,3;6,69619140625002;6
"8354";8354;"Rana temporaria";2018;4;9,52543;47,40447;2018,3;11,05947265625;955
"8355";8355;"Pelophylax lessonae";1996;4;2,55226;50,4897;1996,3;9,00029907226565;59
"8356";8356;"Pelophylax lessonae";2020;7;5,358881;50,56886;2020,525;17,4336181640625;143
"8357";8357;"Rana temporaria";1979;6;8,26759;47,46531;1979,45;16,530419921875;510
"8358";8358;"Rana arvalis";2016;8;4,9;52;2016,6;18,3340087890625;-2
"8359";8359;"Lithobates catesbeianus";2020;3;-116,747662;32,869654;2020,225;10,2080017089844;819
"8360";8360;"Lithobates septentrionalis";1979;8;-69,5911;45,4594;1979,6;16,2653442382813;339
"8361";8361;"Sylvirana guentheri";2018;5;121,023544;24,655043;2018,375;25,9121032714844;197
"8362";8362;"Lithobates pipiens";2020;9;-82,51279;42,04094;2020,675;18,9179931640625;175
"8363";8363;"Rana dalmatina";2022;2;8,384371;48,97763;2022,15;5,65755615234377;118
"8364";8364;"Rana temporaria";2011;4;28,57462;61,3218;2011,3;2,4977966308594;68
"8365";8365;"Lithobates pipiens";1999;8;-94,07508;46,48053;1999,6;19,8513427734375;373
"8366";8366;"Lithobates sphenocephalus";2016;11;-95,59035;29,75959;2016,825;19,4490905761719;30
"8367";8367;"Pelophylax perezi";1996;4;-6,53247;41,83846;1996,3;10,2659240722656;656
"8368";8368;"Rana temporaria";2016;2;0,028836;51,55651;2016,15;5,16872558593752;14
"8369";8369;"Lithobates pustulosus";1960;7;-105,86;23,42;1960,525;22,8674560546875;1211
"8370";8370;"Hylarana latouchii";2013;2;121,4049;24,9992;2013,15;17,1577392578125;168
"8371";8371;"Lithobates clamitans";2019;9;-78,047292;42,503182;2019,675;16,3868041992188;374
"8372";8372;"Rana temporaria";2015;8;5,25;52,1;2015,6;18,740869140625;11
"8373";8373;"Rana temporaria";1974;6;-2,808668;56,90647;1974,45;10,0036865234375;230
"8374";8374;"Rana temporaria";2008;2;3,6;51,45;2008,15;5,49416503906252;0
"8375";8375;"Rana temporaria";2001;2;6,81599;46,83694;2001,15;3,2283874511719;436
"8376";8376;"Rana temporaria";1982;4;6,467021;51,40006;1982,3;7,78383789062502;34
"8377";8377;"Pelophylax perezi";2018;7;-6,372905;37,57363;2018,525;25,7129760742188;200
"8378";8378;"Rana temporaria";2020;4;11,88689;45,94017;2020,3;10,4805236816406;453
"8379";8379;"Lithobates pipiens";1996;5;-75,7778;45,0892;1996,375;11,1972290039063;102
"8380";8380;"Rana temporaria";2021;7;5,55;52,3;2021,525;17,9865661621094;-1
"8381";8381;"Nidirana adenopleura";2019;10;121,612771;25,042496;2019,75;22,4657836914063;25
"8382";8382;"Rana arvalis";2010;12;12,371134;55,856239;2010,9;-5,25821533203123;52
"8383";8383;"Pelophylax lessonae";2017;7;13,23413;55,45871;2017,525;16,0805908203125;64
"8384";8384;"Lithobates sphenocephalus";1989;8;-76,01;36,9;1989,6;24,8662963867188;12
"8385";8385;"Odorrana swinhoana";2015;3;121,493407;25,153921;2015,225;17,2575927734375;240
"8386";8386;"Lithobates sylvaticus";2019;9;-73,06529;44,40275;2019,675;15,8536010742188;278
"8387";8387;"Hylarana latouchii";2020;8;121,6093;25,04225;2020,6;27,549462890625;25
"8388";8388;"Rana temporaria";1998;5;2,97873;47,75629;1998,375;14,8334289550781;187
"8389";8389;"Lithobates catesbeianus";2020;9;-122,462842;49,011222;2020,675;17,2656494140625;73
"8390";8390;"Rana temporaria";2001;4;8,511415;56,22921;2001,3;5,34444580078127;50
"8391";8391;"Lithobates clamitans";2020;6;-78,046385;44,431384;2020,45;19,3831115722656;222
"8392";8392;"Rana dalmatina";2007;1;1,58603;49,6649;2007,075;6,82186279296877;158
"8393";8393;"Rana dalmatina";2013;2;4,99949;45,07095;2013,15;1,39016113281252;244
"8394";8394;"Rana temporaria";1997;7;-2,826126;53,26912;1997,525;16,1582885742188;14
"8395";8395;"Nidirana adenopleura";2021;12;121,635572;24,753935;2021,9;12,9780517578125;481
"8396";8396;"Rana longicrus";2021;8;121,331691;24,789825;2021,6;24,3625122070313;461
"8397";8397;"Nidirana adenopleura";2016;4;121,607929;24,967976;2016,3;21,4895263671875;398
"8398";8398;"Rana temporaria";2018;4;27;58,3;2018,3;6,72548828125002;48
"8399";8399;"Pelophylax perezi";1993;1;-1,07;40,05;1993,075;1,7523132324219;1726
"8400";8400;"Rana temporaria";2006;4;8,13379;47,37625;2006,3;8,22060546875002;462
"8401";8401;"Rana temporaria";2014;7;9,098232;55,51481;2014,525;19,3212524414063;54
"8402";8402;"Lithobates berlandieri";1968;7;-88,00596;14,94978;1968,525;20,689111328125;709
"8403";8403;"Hylarana latouchii";2015;10;120,8161;24,12133;2015,75;22,3883911132813;396
"8404";8404;"Rana temporaria";2020;4;7,53646;46,56874;2020,3;5,58208618164065;2000
"8405";8405;"Sylvirana guentheri";2020;8;114,180182;22,431025;2020,6;27,197900390625;187
"8406";8406;"Lithobates catesbeianus";2018;7;-70,358765;43,557043;2018,525;21,7754760742188;31
"8407";8407;"Sylvirana guentheri";2019;7;121,532041;25,103916;2019,525;27,9142700195313;15
"8408";8408;"Rana temporaria";1977;6;-3,128318;53,35654;1977,45;12,2156616210938;69
"8409";8409;"Rana temporaria";2020;3;13,07482;47,72942;2020,225;2,8134704589844;438
"8410";8410;"Rana arvalis";2017;4;6,25;52,85;2017,3;8,00643310546877;4
"8411";8411;"Rana temporaria";2005;6;12,62;47,66;2005,45;13,7529541015625;1416
"8412";8412;"Pelophylax lessonae";2018;8;12,35704;55,74916;2018,6;18,9829956054688;36
"8413";8413;"Lithobates pipiens";1979;11;-71,04582;42,52022;1979,825;8,51271972656252;26
"8414";8414;"Papurana grisea";1972;1;146,999817041;-6,72358583;1972,075;23,8835693359375;32
"8415";8415;"Hylarana latouchii";2016;5;121,5571;24,98682;2016,375;24,4705749511719;28
"8416";8416;"Rana arvalis";2016;4;6,35;53;2016,3;7,69460449218752;7
"8417";8417;"Lithobates sylvaticus";2019;5;-72,63402;41,32697;2019,375;13,5840698242188;65
"8418";8418;"Lithobates clamitans";2009;4;-95,103602;31,426303;2009,3;18,5175720214844;97
"8419";8419;"Lithobates montezumae";2018;4;-101,210098;21,135842;2018,3;18,01845703125;2582
"8420";8420;"Rana temporaria";1998;12;-2,545017;51,44019;1998,9;5,78035888671877;38
"8421";8421;"Lithobates pipiens";1950;7;-103,16;18,78;1950,525;19,2307983398438;1035
"8422";8422;"Sylvirana guentheri";2016;8;121,470512;25,119162;2016,6;27,6250244140625;7
"8423";8423;"Rana temporaria";2007;1;4,24298;44,77816;2007,075;1,84725341796877;1024
"8424";8424;"Hylarana latouchii";2015;7;121,6111;23,99193;2015,525;26,1714111328125;35
"8425";8425;"Rana dalmatina";2019;9;0,10459;47,52424;2019,675;18,0938354492188;84
"8426";8426;"Lithobates vaillanti";2014;8;-84,72069;10,97267;2014,6;25,1054016113281;36
"8427";8427;"Rana temporaria";2013;4;4,6;52,35;2013,3;NA;3
"8428";8428;"Hylarana latouchii";2016;1;121,1852;24,7992;2016,075;13,6218200683594;178
"8429";8429;"Rana temporaria";2011;3;13,2;47,6;2011,225;1,45687255859377;618
"8430";8430;"Rana draytonii";1950;6;-118,333410076;34,437249045;1950,45;19,3338256835938;633
"8431";8431;"Rana temporaria";2020;7;4,75;52,65;2020,525;16,7187744140625;2
"8432";8432;"Rana temporaria";1997;9;2,13115;42,64679;1997,675;11,8012329101563;1438
"8433";8433;"Rana temporaria";1991;4;4,45;51,85;1991,3;8,48653564453127;-2
"8434";8434;"Rana temporaria";2022;5;5,8;51,8;2022,375;14,8289733886719;9
"8435";8435;"Rana temporaria";2021;3;5,65;52;2021,225;6,12728271484377;9
"8436";8436;"Lithobates berlandieri";2015;12;-98,13941;26,08031;2015,9;18,7005249023438;31
"8437";8437;"Lithobates sylvaticus";2022;3;-74,66648;40,55157;2022,225;6,0844665527344;18
"8438";8438;"Rana temporaria";2011;7;27,1558;61,3757;2011,525;20,2705017089844;101
"8439";8439;"Pelophylax nigromaculatus";2007;9;128,7548;36,81495;2007,675;19,6651550292969;254
"8440";8440;"Rana temporaria";2011;6;15,442727;53,109501;2011,45;17,9153381347656;86
"8441";8441;"Lithobates clamitans";2017;7;-90,118017;29,784418;2017,525;27,5337158203125;6
"8442";8442;"Lithobates pipiens";2019;9;-85,32731;41,1221;2019,675;21,0547729492188;261
"8443";8443;"Lithobates catesbeianus";2016;7;-77,423796;44,237233;2016,525;23,2415710449219;104
"8444";8444;"Hylarana latouchii";2018;3;121,5815;24,65569;2018,225;15,0334106445313;217
"8445";8445;"Rana temporaria";2018;3;9,106715;49,13384;2018,225;4,36934814453127;211
"8446";8446;"Rana temporaria";2007;3;8,728681;50,05141;2007,225;7,10134277343752;138
"8447";8447;"Rana arvalis";1950;8;15,14972;56,16778;1950,6;16,6900573730469;8
"8448";8448;"Sylvirana guentheri";2018;1;121,4658;25,12864;2018,075;14,99794921875;35
"8449";8449;"Rana temporaria";2016;3;6,17649;46,1569;2016,225;4,48250732421877;513
"8450";8450;"Rana temporaria";2021;9;30,90066;57,4077;2021,675;10,1435791015625;91
"8451";8451;"Rana temporaria";2015;5;5,5;51,4;2015,375;12,8660522460938;23
"8452";8452;"Lithobates clamitans";2013;6;-74,285431;44,581273;2013,45;15,1661315917969;487
"8453";8453;"Rana temporaria";2007;6;12,29366;55,75817;2007,45;16,7768798828125;24
"8454";8454;"Rana temporaria";1978;6;-1,888684;53,39328;1978,45;11,1515441894531;491
"8455";8455;"Pulchrana picturata";2012;7;115,26028;4,34153;2012,525;20,4997497558594;875
"8456";8456;"Rana temporaria";2022;6;9,378381;52,17423;2022,45;17,7204223632813;385
"8457";8457;"Rana temporaria";1990;5;8,26341;47,19549;1990,375;13,661767578125;460
"8458";8458;"Pelophylax perezi";2006;1;-2,21;42,04;2006,075;0,956384277343773;1090
"8459";8459;"Lithobates palustris";1958;8;-60,3366;46,730899999;1958,6;NA;17
"8460";8460;"Rana temporaria";2009;4;12,5131;56,00512;2009,3;9,3945251464844;36
"8461";8461;"Rana temporaria";2017;6;3,55;51,45;2017,45;18,5010925292969;NA
"8462";8462;"Rana temporaria";2000;6;11,96859;55,53641;2000,45;14,3521057128906;42
"8463";8463;"Rana temporaria";1975;1;-2,074413;52,10331;1975,075;6,62178955078127;23
"8464";8464;"Rana temporaria";1984;4;0,03316;48,43424;1984,3;8,86528930664065;147
"8465";8465;"Rana temporaria";2009;4;10,24086;57,06426;2009,3;8,9453063964844;8
"8466";8466;"Pelophylax perezi";2019;7;2,454;41,627;2019,525;24,5275512695313;386
"8467";8467;"Sylvirana guentheri";2013;4;121,415651;24,97075;2013,3;19,8234191894531;19
"8468";8468;"Lithobates pipiens";1967;9;-111,608;35,17575;1967,675;15,5417724609375;2089
"8469";8469;"Lithobates sylvaticus";2019;5;-72,61492;41,3447;2019,375;13,5840698242188;65
"8470";8470;"Rana temporaria";2021;4;5;51,8;2021,3;6,46596679687502;-1
"8471";8471;"Lithobates pipiens";2021;9;-80,54206;45,93558;2021,675;15,3135009765625;188
"8472";8472;"Pelophylax lessonae";2019;8;6,4;52,75;2019,6;18,8736511230469;11
"8473";8473;"Pelophylax lessonae";2020;8;12,96;47,93;2020,6;18,797509765625;396
"8474";8474;"Rana temporaria";1977;1;3,85388;46,90202;1977,075;2,8554626464844;291
"8475";8475;"Pelophylax perezi";2004;1;-7,207698;39,1485;2004,075;9,6966491699219;304
"8476";8476;"Rana temporaria";2001;1;0,15403;48,46146;2001,075;4,48232421875002;138
"8477";8477;"Rana temporaria";2014;7;9,1884;47,23013;2014,525;13,9071899414063;751
"8478";8478;"Rana dalmatina";2003;1;2,93387;47,26529;2003,075;1,88369140625002;149
"8479";8479;"Lithobates sylvaticus";2019;7;-118,8085;52,92506;2019,525;9,09005126953127;1094
"8480";8480;"Rana temporaria";2013;4;8,077955;53,22664;2013,3;7,48162231445315;20
"8481";8481;"Rana temporaria";1980;1;4,21592;44,80155;1980,075;-1,73215332031248;1280
"8482";8482;"Rana temporaria";2022;4;4,6;52,25;2022,3;9,17937622070315;-5
"8483";8483;"Rana temporaria";2000;3;2,11499;49,55183;2000,225;6,6468444824219;164
"8484";8484;"Rana temporaria";2020;8;4,7;52,1;2020,6;20,598291015625;-2
"8485";8485;"Lithobates chiricahuensis";1950;10;-102,5335;21,88382;1950,75;16,1082397460938;2156
"8486";8486;"Rana temporaria";2018;4;8,338898;50,80201;2018,3;11,43837890625;317
"8487";8487;"Rana temporaria";2017;5;22,159;61,998;2017,375;7,76558837890627;91
"8488";8488;"Lithobates catesbeianus";1986;6;-120,320075;38,003614;1986,45;21,126611328125;733
"8489";8489;"Hylarana latouchii";2016;10;121,6219;25,02958;2016,75;24,3906799316406;130
"8490";8490;"Pelophylax ridibundus";2007;5;2,79341;48,31817;2007,375;15,2555786132813;76
"8491";8491;"Rana temporaria";1991;4;4,75;51,9;1991,3;8,46700439453127;-2
"8492";8492;"Pelophylax perezi";2022;4;-8,553129;37,24667;2022,3;14,4196105957031;90
"8493";8493;"Pelophylax ridibundus";2021;4;4,30361;51,24745;2021,3;6,80581054687502;3
"8494";8494;"Rana arvalis";2006;9;65,68639;59,38639;2006,675;10,3164916992188;80
"8495";8495;"Lithobates clamitans";2001;6;-82,4015;42,3691;2001,45;20,8989807128906;174
"8496";8496;"Lithobates berlandieri";2015;7;-100,9085;29,72647;2015,525;29,6889892578125;480
"8497";8497;"Rana temporaria";2016;5;13,12143;66,09929;2016,375;5,6795593261719;51
"8498";8498;"Hylarana latouchii";2019;3;120,806;22,21823;2019,225;21,9777465820313;298
"8499";8499;"Rana dalmatina";2010;4;15,61147;56,18133;2010,3;5,31923828125002;13
"8500";8500;"Rana temporaria";2017;5;8,26969;47,60021;2017,375;14,5116821289063;364
"8501";8501;"Rana temporaria";1985;3;5,95866;48,93989;1985,225;3,71560058593752;312
"8502";8502;"Rana dalmatina";2020;3;12,9921;47,74915;2020,225;2,7080017089844;465
"8503";8503;"Rana temporaria";1998;5;5,96318;45,07424;1998,375;6,06585083007815;2109
"8504";8504;"Rana temporaria";2015;2;-6,247559;55,19403;2015,15;NA;61
"8505";8505;"Rana temporaria";2006;5;7,93643;47,51218;2006,375;12,8808532714844;531
"8506";8506;"Lithobates pipiens";2017;7;-93,35929;41,99109;2017,525;24,7231689453125;301
"8507";8507;"Sylvirana guentheri";2016;3;120,8015;23,827;2016,225;16,2364135742188;266
"8508";8508;"Rana temporaria";2000;6;6,12364;49,8147;2000,45;15,7446838378906;292
"8509";8509;"Pelophylax perezi";1978;8;3,06;42,31;1978,6;21,7353454589844;31
"8510";8510;"Rana dalmatina";2009;4;3,19955;45,24522;2009,3;7,5507751464844;626
"8511";8511;"Lithobates sylvaticus";1962;7;-102,624;52,025;1962,525;17,1333862304688;505
"8512";8512;"Lithobates sphenocephalus";2004;10;-80,73312;25,77274;2004,75;24,4305053710938;4
"8513";8513;"Pelophylax lessonae";2008;6;4,832961;50,15542;2008,45;15,0338989257813;101
"8514";8514;"Hylarana latouchii";2014;6;120,9689;24,68264;2014,45;26,2463928222656;117
"8515";8515;"Lithobates pipiens";2021;8;-84,33767;42,32345;2021,6;23,6632934570313;280
"8516";8516;"Rana dalmatina";2019;10;-2,76728;47,62141;2019,75;14,2919555664063;9
"8517";8517;"Pelophylax lessonae";2017;8;13,00241;55,73323;2017,6;NA;2
"8518";8518;"Hylarana latouchii";2017;2;121,5867;24,96755;2017,15;14,586083984375;232
"8519";8519;"Pelophylax lessonae";2020;4;5,25;51,55;2020,3;11,6211486816406;9
"8520";8520;"Pelophylax lessonae";2018;4;10,70588;49,14528;2018,3;13,00087890625;415
"8521";8521;"Pelophylax ridibundus";2022;8;158,712883;55,933222;2022,6;11,8571411132813;477
"8522";8522;"Lithobates catesbeianus";1997;9;-121,736478;37,091172;1997,675;20,0219360351563;317
"8523";8523;"Lithobates forreri";1982;5;-103,5702;19,35061;1982,375;21,5008178710938;1104
"8524";8524;"Rana temporaria";2019;3;5,7;50,8;2019,225;7,40352783203127;48
"8525";8525;"Rana dalmatina";2021;4;13,08167;47,79918;2021,3;5,63393554687502;430
"8526";8526;"Lithobates clamitans";1991;7;-78,9;45,95;1991,525;19,3094116210938;383
"8527";8527;"Lithobates berlandieri";1990;10;-92,56028;16,67083;1990,75;14,624169921875;2373
"8528";8528;"Hylarana latouchii";2015;12;120,7946;23,72957;2015,9;15,3626342773438;768
"8529";8529;"Lithobates palustris";2020;9;-83,572144;36,190744;2020,675;20,7793212890625;336
"8530";8530;"Pelophylax lessonae";2009;7;10,61653;53,86875;2009,525;18,2244506835938;18
"8531";8531;"Lithobates palustris";2020;5;-77,402002;37,747474;2020,375;17,133447265625;62
"8532";8532;"Pelophylax perezi";2006;1;-4,71;40,41;2006,075;1,94857177734377;773
"8533";8533;"Pelophylax nigromaculatus";2013;5;127,3463;35,6293;2013,375;16,949853515625;208
"8534";8534;"Lithobates palustris";2016;9;-77,365745;38,845725;2016,675;23,2316528320313;132
"8535";8535;"Rana temporaria";2022;7;5,473929;59,87287;2022,525;12,8083740234375;658
"8536";8536;"Rana dalmatina";2013;1;3,80463;47,55294;2013,075;2,86611328125002;243
"8537";8537;"Rana temporaria";2020;3;7,27668;46,20884;2020,225;0,0244079589843977;479
"8538";8538;"Rana temporaria";2009;6;-3,846567;57,1897;2009,45;10,5168090820313;375
"8539";8539;"Rana temporaria";2016;7;5,15;52,25;2016,525;18,1653991699219;13
"8540";8540;"Rana aurora";1974;5;-110,022003;23,2687;1974,375;22,5297790527344;273
"8541";8541;"Pelophylax ridibundus";2022;4;4,90499;50,63937;2022,3;9,14812622070315;147
"8542";8542;"Rana temporaria";2018;1;5,79081;46,24067;2018,075;3,20888671875002;1080
"8543";8543;"Rana temporaria";2001;1;6,13252;47,67343;2001,075;3,83779296875002;238
"8544";8544;"Odorrana swinhoana";2020;7;121,472488;24,964522;2020,525;29,7285400390625;200
"8545";8545;"Rana temporaria";2017;10;6,25;52,85;2017,75;12,9968505859375;4
"8546";8546;"Rana arvalis";2016;4;12,374929;51,644882;2016,3;8,71022949218752;83
"8547";8547;"Sylvirana guentheri";2017;3;121,5394;23,899551;2017,225;15,9992919921875;41
"8548";8548;"Lithobates pipiens";1960;7;-98,9333;49,1333;1960,525;21,2307373046875;459
"8549";8549;"Rana temporaria";2016;1;7,80338;47,4677;2016,075;1,9890075683594;391
"8550";8550;"Lithobates palustris";2021;9;-75,245083;40,056727;2021,675;20,6826416015625;107
"8551";8551;"Lithobates sphenocephalus";1989;9;-76,01;36,9;1989,675;22,6367126464844;12
"8552";8552;"Pelophylax bedriagae";2019;5;31,47361;36,754677;2019,375;20,6348510742188;2
"8553";8553;"Rana temporaria";2022;3;10,52915;49,34496;2022,225;4,7700134277344;461
"8554";8554;"Rana sierrae";1960;8;-120,2492;39,17583;1960,6;17,4659057617188;2292
"8555";8555;"Pelophylax ridibundus";2020;5;2,86406;50,98704;2020,375;13,748681640625;1
"8556";8556;"Rana temporaria";2000;4;5,61176;47,89568;2000,3;9,77529296875002;341
"8557";8557;"Sylvirana guentheri";2016;4;121,564095;24,991776;2016,3;21,4895263671875;48
"8558";8558;"Lithobates clamitans";2009;9;-72,854024;41,790701;2009,675;16,55166015625;101
"8559";8559;"Lithobates sylvaticus";2021;8;-79,87639;48,29324;2021,6;19,5617309570313;345
"8560";8560;"Rana temporaria";2006;9;8,77544;46,56093;2006,675;9,42977294921877;2082
